time,text,user,location,platform,tweet id,following,followers
2022-07-10T14:50:17,#Hackers #Exploiting #Follina #Bug to Deploy #Rozena #Backdoor https://t.co/nSeO2BBgTI,securityjwd,No Data,twitter,1.5461447842338365e+18,1024.0,349.0
2022-07-10T14:45:04,"This Week In Security: Follina, Open Redirect RCE, and Annoyware https://t.co/XjqSkZJeDP https://t.co/Eocr1ZYCnh",360TechAdvisors,No Data,twitter,1.546143472926593e+18,7.0,16.0
2022-07-10T14:45:03,Rozena Backdoor Deployed by Abusing the Follina Vulnerability https://t.co/tnPHp8m7w6 https://t.co/mWd3npj0pw,EHackerNews,No Data,twitter,1.546143469743194e+18,13.0,124967.0
2022-07-10T14:40:48,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/VCBGtVoxZY via @TheHackersNews,iPRESIDIUM,No Data,twitter,1.5461423997638124e+18,1377.0,259.0
2022-07-10T14:23:57,Así es que los hackers usan follina para entrar a tu sistema. #bug https://t.co/Zdn8Oinz6B,HackersOIHEC,No Data,twitter,1.5461381583787172e+18,1045.0,1282.0
2022-07-10T14:00:03,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor #hacking https://t.co/2VHxVsObXJ,CLAVDIAmartin,No Data,twitter,1.5461321448499282e+18,8362.0,7600.0
2022-07-10T11:33:33,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/Hg6G3KbzYm #cyber #infosec #cybersecurity #security,jhondarred,No Data,twitter,1.5460952749338665e+18,2127.0,414.0
2022-07-10T11:23:34,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/m4egGvdthk,ErcumentSumnulu,No Data,twitter,1.546092764198277e+18,327.0,224.0
2022-07-10T11:23:00,"Hackers Exploiting Follina Bug to Deploy Rozena Backdoor

https://t.co/O01XMREjBa https://t.co/WtIwykvSsx",cackerman1,No Data,twitter,1.5460926204133745e+18,6296.0,6210.0
2022-07-10T11:12:30,"From Follina to Rozena - Leveraging Discord to Distribute a Backdoor
https://t.co/YLhEDmuYIh",samilaiho,No Data,twitter,1.5460899782578872e+18,631.0,30147.0
2022-07-10T11:02:14,#hackers Exploiting #Follina #Bug to Deploy #Rozena #BACKDOOR #CyberSecurity https://t.co/FwQ48GnarZ,michvictor,No Data,twitter,1.5460873948389868e+18,4097.0,1861.0
2022-07-10T10:08:10,Follina :D https://t.co/18m7H0SCKm https://t.co/RzOX3nI1oW,CrazymanArmy,No Data,twitter,1.5460737884164096e+18,1401.0,2408.0
2022-07-10T09:16:50,Rozena Backdoor distributed through Follina Bug https://t.co/XjIk2RU5F7,pravin_karthik,No Data,twitter,1.5460608683994685e+18,36.0,6.0
2022-07-10T08:40:37,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/fF5ln8KbhB,ohhara_shiojiri,No Data,twitter,1.546051755422937e+18,1829.0,2006.0
2022-07-10T08:34:42,"A newly observed phishing campaign is leveraging the recently disclosed Follina security vulnerability to distribute a previously undocumented backdoor on Windows systems.
#cybersecurity
https://t.co/P6xxAIsqXZ",cybertzar,No Data,twitter,1.5460502650061947e+18,4999.0,1000.0
2022-07-10T08:07:37,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/SM5k0HNNWs 출처 @TheHackersNews,ppzcorea1,No Data,twitter,1.5460434500676813e+18,4985.0,324.0
2022-07-10T07:20:00,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/JVjr9QlpL9 #bugbounty #bugbounties,bugbounty18,No Data,twitter,1.546031468735914e+18,1424.0,4723.0
2022-07-10T07:12:18,https://t.co/wmQVFpfHFQ Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/cwH8JewLHJ #Technology  Via @RVP #RaviVisvesvarayaSharadaPrasad,7GTech,No Data,twitter,1.546029532263637e+18,879.0,1139.0
2022-07-10T06:49:28,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/QuQmbKxXKM a través de @TheHackersNews,SOWACOMPUTACION,No Data,twitter,1.5460237857440686e+18,3867.0,994.0
2022-07-10T06:09:22,"#Hacking Hackers Exploiting Follina Bug to Deploy Rozena Backdoor
https://t.co/6JvdNngI07",BevisBethany,No Data,twitter,1.5460136927894282e+18,0.0,2.0
2022-07-10T06:08:45,"#Vulnerabilities Rozena backdoor delivered by exploiting the Follina bug
https://t.co/NLId7nccee",BevisBethany,No Data,twitter,1.546013537788887e+18,0.0,2.0
2022-07-10T04:30:06,"#Hackers #Exploiting #Follina #Vulnerabilities Bug to Deploy #Rozena #Backdoor
https://t.co/kY0dgzBSPs",omvapt,No Data,twitter,1.5459887132678267e+18,25.0,203.0
2022-07-10T04:09:38,"Fortinet FortiGuard Labs researchers observed a phishing campaign that is leveraging the recently disclosed #Follina security vulnerability (CVE-2022-30190, CVSS score 7.8) to distribute the #Rozena backdoor on Windows systems.

https://t.co/9eoelNrwra",DCWebGuy,No Data,twitter,1.5459835616391004e+18,4310.0,599.0
2022-07-10T03:50:14,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/tTpYXxM5Gb,faircloth_j,No Data,twitter,1.5459786766965883e+18,106.0,193.0
2022-07-10T02:47:16,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/TySynU0Tsg,tatzanx,No Data,twitter,1.5459628339465462e+18,12487.0,11363.0
2022-07-10T02:45:46,THREAT ACTORS EXPLOITED A FOLLINA BUG TO DEPLOY ROZENA BACKDOOR ANALYSIS #CyberSecurity https://t.co/ZrVo8YV6hF,SolMiningpunkV2,No Data,twitter,1.5459624529569874e+18,1070.0,1210.0
2022-07-10T01:51:22,"Hackers Exploiting #Follina Bug to Deploy #Rozena #Backdoor
https://t.co/lj3QpJ7BWx",JParticle0,No Data,twitter,1.5459487660202803e+18,1699.0,107.0
2022-07-10T01:47:50,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/IniQjdOYSG,RenatomrfNeves,No Data,twitter,1.5459478772808172e+18,115.0,45.0
2022-07-10T00:53:04,#hackers #exploiting Follina #bug to Deploy Rozena #backdoor https://t.co/CksmLuerRH,safebits,No Data,twitter,1.5459340918364815e+18,65.0,104.0
2022-07-10T00:16:37,"Follina漏洞部署Rozena后门 - 雾晓安全
https://t.co/njU5SKEx6w
https://t.co/ZmSfPI8sbe",buaqbot,No Data,twitter,1.5459249185499218e+18,303.0,632.0
2022-07-09T23:52:53,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/RFVh78D82b via @TheHackersNews #Hackers #Follina #Rozena #malware #cybersecurity #infosec #vulnerability,ChiNetworks,No Data,twitter,1.5459189477777244e+18,997.0,1169.0
2022-07-09T23:49:59,#CyberSecurity Rozena backdoor delivered by exploiting the Follina bug https://t.co/bWKeJicroQ,digitalskillsA,No Data,twitter,1.5459182192649667e+18,34.0,62.0
2022-07-09T23:42:38,#CyberSecurity Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/3Uc2W0Wlb3,digitalskillsA,No Data,twitter,1.545916367941034e+18,34.0,62.0
2022-07-09T22:28:34,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/8q8pJTRLmz,_waynenordstrom,No Data,twitter,1.545897729607381e+18,745.0,117.0
2022-07-09T22:25:58,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/PesieMU4P0,feedroxy14,No Data,twitter,1.5458970755310223e+18,1.0,13.0
2022-07-09T22:20:46,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/14ozJuA2RX,tinglxxq,No Data,twitter,1.5458957674072064e+18,467.0,20.0
2022-07-09T22:11:08,"Hackers Exploiting Follina Bug to Deploy Rozena Backdoor: The starting point for the latest attack chain observed by Fortinet is a ... comes as social engineering attacks relying on Microsoft Excel, ... https://t.co/vOywtgEnWM EXETLOS",Exetlos_GDA,No Data,twitter,1.5458933400794604e+18,81.0,126.0
2022-07-09T22:03:07,"#ITSecurity #ITSec Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/HlCGANkMiT, see more https://t.co/9igfS2qk4s",Pentest101MX,No Data,twitter,1.5458913218224701e+18,298.0,718.0
2022-07-09T21:39:29,"Top story: Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/we8T634Ylo, see more https://t.co/3j5WhXEa8s",infowaropcenter,No Data,twitter,1.5458853779652116e+18,504.0,1029.0
2022-07-09T21:17:20,"#Hackers exploiting the “Follina” #vulnerability to infect Windows systems with the “#Rozena” backdoor.

https://t.co/01qDBCKw9P

#infosec #cybersecurity #hacking",YourAnonRiots,No Data,twitter,1.5458798009504358e+18,1838.0,98489.0
2022-07-09T20:24:32,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/0VtePz1P5j #Cybersecurity #RiskManagement,stealth_iss,No Data,twitter,1.545866512501805e+18,798.0,417.0
2022-07-09T20:14:02,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/cOTu2Bl3vC via @TheHackersNews https://t.co/qAcpSEKuQj,d_a_gallardo,No Data,twitter,1.5458638736845783e+18,365.0,343.0
2022-07-09T20:11:55,「Fortinet FortiGuard Labsの研究者は、最近公開されたFollinaセキュリティの脆弱性（CVE-2022-30190、CVSSスコア7.8）を利用してWindowsシステムにRozenaバックドアを配布するフィッシングキャンペーンを観察しました。」 https://t.co/CRv5CEzWPs,foxbook,No Data,twitter,1.54586333876403e+18,265.0,1426.0
2022-07-09T20:11:36,"「Follinaのバグを悪用して配信されたRozenaバックドア」
https://t.co/ighMwzyZNH",foxbook,No Data,twitter,1.545863261538898e+18,265.0,1426.0
2022-07-09T19:01:15,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/gr4PchuLTL,greyhathackr,No Data,twitter,1.545845553816273e+18,961.0,725.0
2022-07-09T18:19:07,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/bO8cjAgMVD,Dinosn,No Data,twitter,1.5458349535770583e+18,720.0,76450.0
2022-07-09T18:17:25,Rozena backdoor delivered by exploiting the Follina bug #security #privacy #cloud https://t.co/wcGPPGDzz6,NRG_fx,No Data,twitter,1.5458345250953462e+18,147.0,511.0
2022-07-09T18:10:01,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/cmeFAQnLD1,mhatta,No Data,twitter,1.5458326632270152e+18,1738.0,5782.0
2022-07-09T18:00:13,#Hackers Exploiting Follina Bug to Deploy Rozena #Backdoor https://t.co/DnILC3fexq #TheHackerNews,SecurityNewsbot,No Data,twitter,1.5458301966741217e+18,9339.0,15426.0
2022-07-09T17:59:20,"Hackers Exploiting Follina Bug to Deploy Rozena Backdoor:

https://t.co/1sAXNHyQqz",cadmiumadvtech,No Data,twitter,1.5458299717881692e+18,49.0,175.0
2022-07-09T17:52:15,"Top story: Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/Mvqaitkjds, see more https://t.co/y8MKfvg0Nz",BhaavukAroraa,No Data,twitter,1.5458281927574487e+18,687.0,915.0
2022-07-09T17:52:03,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/hWuxcMILiS,Security_411,No Data,twitter,1.5458281398922322e+18,507.0,32142.0
2022-07-09T17:15:38,Rozena backdoor delivered by exploiting the Follina bug #Cybersecurity #security via https://t.co/olBiC9iZIh https://t.co/MiTz73c7ou,MnkeniFrancis,No Data,twitter,1.54581897512849e+18,1136.0,1162.0
2022-07-09T17:13:55,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/q1OLCSsIu0 https://t.co/CmsedNKE5V,andreafortunatw,No Data,twitter,1.5458185452877414e+18,877.0,687.0
2022-07-09T17:06:12,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/AZdSZ9BpYt,mortensl,No Data,twitter,1.5458166001456906e+18,2976.0,1502.0
2022-07-09T17:03:03,"Hackers Exploiting Follina Bug to Deploy Rozena Backdoor: A newly observed phishing campaign is leveraging the recently disclosed Follina security vulnerability to distribute a previously undocumented backdoor on Windows systems. ""Roz.. TheHackersNews https://t.co/vNnNdCbzpV",IDTheftScout,No Data,twitter,1.5458158078375404e+18,1501.0,1217.0
2022-07-09T16:08:51,Previously undocumented Rozena backdoor delivered by exploiting the Follina bug https://t.co/iirp5AQfoc #Infosec,SecUnicorn,No Data,twitter,1.5458021711611863e+18,1002.0,637.0
2022-07-09T15:58:20,"#Hackers Exploiting #Follina #Bug to Deploy #Rozena #Backdoor 
#CyberSecurity #vulnerability 

https://t.co/0dKeGMVO0V via @TheHackersNews",DaustoC,No Data,twitter,1.5457995222695117e+18,355.0,613.0
2022-07-09T15:37:00,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/S6X03w1uvE,axcheron,No Data,twitter,1.5457941535015813e+18,1018.0,1429.0
2022-07-09T15:23:48,"Top story: Undocumented Rozena backdoor delivered by exploiting the Follina bugSecurity Affairs https://t.co/ty2nEWqap4, see more https://t.co/6YcIYdLXUn",thinksnews,No Data,twitter,1.5457908331982356e+18,1525.0,3501.0
2022-07-09T15:20:12,Cyber attackers exploits the Follina security vulnerability to insert Rozena malware @TheTechOutlook https://t.co/hnBBRI0SBG,TheTechOutlook,No Data,twitter,1.5457899280422912e+18,238.0,190.0
2022-07-09T15:13:12,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/Z5ugODc3wl,PVynckier,No Data,twitter,1.5457881642326917e+18,23187.0,22262.0
2022-07-09T15:00:26,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor - https://t.co/HSQZtgPlOD - #cyber #cybernews #cybersecurity #cyberdefense #cyberattack #integraldefence https://t.co/6FKCHZ406l,IntegralDefence,No Data,twitter,1.5457849530441933e+18,131.0,52.0
2022-07-09T14:55:33,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/kLF4LiHWUm #Technology,15MinuteNewsTec,No Data,twitter,1.5457837222340567e+18,867.0,2403.0
2022-07-09T14:46:59,Previously undocumented Rozena backdoor delivered by exploiting the Follina bug https://t.co/FGJdgbLXwu,malshiekh,No Data,twitter,1.545781568958075e+18,1496.0,139.0
2022-07-09T14:36:01,Hackers Exploiting #Follina Bug to Deploy #Rozena Backdoor https://t.co/ZPdyHTidZ8,GustavoCols,No Data,twitter,1.5457788089005384e+18,845.0,483.0
2022-07-09T14:31:33,Firefox 102 fixes address bar spoofing security hole (and helps with Follina!) https://t.co/eXBRAGhwyS https://t.co/mcUmJSPiFx,KgsSec,No Data,twitter,1.5457776850575729e+18,92.0,24.0
2022-07-09T14:30:12,Previously undocumented Rozena #backdoor delivered by exploiting the Follina bug https://t.co/g9rskvucJI #SecurityAffairs,SecurityNewsbot,No Data,twitter,1.545777341913129e+18,9339.0,15426.0
2022-07-09T14:21:33,Previously undocumented Rozena backdoor delivered by exploiting the Follina bug https://t.co/dycVp9XTVh https://t.co/8uOxWBQ36q,HackerSpyNet1,No Data,twitter,1.545775164918362e+18,244.0,245.0
2022-07-09T14:08:30,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/jAgf9kSThE #Cybersecurity #Cybercrime,AghiathChbib,No Data,twitter,1.5457718834753782e+18,4443.0,12082.0
2022-07-09T14:00:22,"Latest: Previously undocumented Rozena backdoor delivered by exploiting the Follina bug https://t.co/t55nRK8X7R #blog #infosec #netsec #news
#netsec #cybersecurity #infosecurity #infosec",Hackademicus,No Data,twitter,1.545769833836544e+18,183.0,332.0
2022-07-09T14:00:03,Previously undocumented Rozena backdoor delivered by exploiting the Follina bug (Latest articles about Ongoing threats) https://t.co/SPwL6eHiQ4,Bobe_bot,No Data,twitter,1.54576975573862e+18,1.0,170.0
2022-07-09T14:00:01,"In this week’s #FortiGuardLabs Threat Intelligence Brief we discuss how to stay cyber safe with the increase in travel, a fileless attack involving #Follina and #Rozena, #ransomware updates, and more: https://t.co/sAY6j6HL7B https://t.co/BxVDG7nBpQ",FortiGuardLabs,No Data,twitter,1.5457697493380055e+18,745.0,40483.0
2022-07-09T13:52:27,"Off the top: Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/M52UxBz02C, see more https://t.co/kLfr8mfMbo",jefstratiou,No Data,twitter,1.5457678426871153e+18,845.0,251.0
2022-07-09T13:52:26,"#Cybersecurity #InfoSec #hacking Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/aGYojbDvux, see more https://t.co/300WjLbN8z",SritaKaren,No Data,twitter,1.5457678400153887e+18,1034.0,3101.0
2022-07-09T13:52:19,"#DailyHackManac Top story: Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/pkjjEXFuXD, see more https://t.co/WyfdCiz5Wl",H4ckManac,No Data,twitter,1.5457678088097055e+18,169.0,851.0
2022-07-09T13:50:51,"Anonsec News: Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/5aPAqTa5r3, see more https://t.co/E0fUKlCBty",Anonsecouk,No Data,twitter,1.54576744106573e+18,67.0,42.0
2022-07-09T13:46:04,"A newly observed #phishing campaign is leveraging the recently disclosed #Follina security #vulnerability to distribute a previously undocumented #backdoor #Rozena on #Windows systems.
Source: https://t.co/YhoJueoyxk
#cybernews https://t.co/VBhlrySUmD",pk_sharma2019,No Data,twitter,1.5457662350899569e+18,654.0,120.0
2022-07-09T13:45:17,"Top story: Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/U2wsLPXAuI, see more https://t.co/LMJi2MYZsl",Higgsb101,No Data,twitter,1.5457660390650757e+18,491.0,104.0
2022-07-09T13:42:23,"Top story: Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/3fFVxkt3Xh, see more https://t.co/z9RiglYbFO",ruinabadguysday,No Data,twitter,1.545765310401323e+18,1358.0,425.0
2022-07-09T13:35:15,Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/y8ev0eRytM,KilguardNet,No Data,twitter,1.5457635165980385e+18,8.0,3.0
2022-07-09T13:29:39,"Top story: Hackers Exploiting Follina Bug to Deploy Rozena Backdoor https://t.co/bWW56qTqkm, see more https://t.co/6qRWWRuX4B",ItSecurity101,No Data,twitter,1.5457621039146353e+18,213.0,27.0
2022-07-09T13:28:40,https://t.co/8cuEGiyoPV .. Previously undocumented Rozena backdoor delivered by exploiting the Follina bug #news #tech #nsa #FBI #intelligence #DFIR #digitalforensics #SIEM,daveDFIR,No Data,twitter,1.5457618577843896e+18,243.0,206.0
2022-07-09T13:24:24,Post ENHACKE: Los hackers aprovechan el fallo Follina para desplegar la puerta trasera Rozena https://t.co/6QkEMh7Vss,enhacke,No Data,twitter,1.5457607828766106e+18,2.0,468.0
2022-07-09T13:16:52,Los hackers aprovechan el fallo Follina para desplegar la puerta trasera Rozena https://t.co/ijCKVBRJm2 #ciberseguridad #enHacke,gabsitus,No Data,twitter,1.5457588871979581e+18,497.0,3815.0
2022-07-09T13:13:04,"https://t.co/wYeeQmbFOa Previously undocumented Rozena backdoor delivered by
exploiting the Follina bug #cybersecurity",OSINT_info,No Data,twitter,1.545757933019009e+18,941.0,189.0
